reseña_id,freelancer_id,texto_reseña,fecha_reseña,categoria_servicio,cluster,cluster_name,pc1,pc2
rv00143,FL0034,gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-10-25,Redacción y Traducción,2,Comunicacion / Proyecto,0.1908841102176782,0.21154779198936224
rv00145,FL0036,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento nunca recibi actualizaciones y la comunicacion fue casi inexistente la comunicacion efectiva permitio ajustar los entregables segun las necesidades,desconocido,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.17426999929273398,0.28341449879216074
rv00146,FL0036,la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores la calidad del resultado final fue impresionante lo recomiendo ampliamente excelente calidad en cada entregable muy profesional y con atencion al detalle,2022-12-21,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.29816477980173145,-0.1232051235168131
rv00147,FL0036,el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2021-05-05,Soporte Administrativo Virtual,0,Precio / Desconocido,0.1404179239001782,-0.10156800084015992
rv00148,FL0036,para el precio que cobro esperaba un resultado de mayor nivel y mas profesional muy caro en precio para lo entregado la relacion fue completamente desequilibrada buen precio aunque creo que podria encontrar nivel similar a un costo menor,2021-05-26,Soporte Administrativo Virtual,0,Precio / Desconocido,0.24204655257242944,-0.19373791745641517
rv00149,FL0036,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2021-05-02,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2183673435854842,-0.05356642532238554
rv00150,FL0037,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro,2023-12-29,Desarrollo de Software,0,Precio / Desconocido,0.17382089674435444,-0.1331747083687015
rv00151,FL0037,la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido,2022-07-15,Desarrollo de Software,1,Calidad / Trabajo,0.2385217391296696,-0.11748442119151091
rv00153,FL0037,la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo la calidad del trabajo refleja claramente los anos de experiencia del profesional,2023-09-03,Desarrollo de Software,1,Calidad / Trabajo,0.2520310098189466,-0.09179518180741533
rv00154,FL0037,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces la comunicacion efectiva permitio ajustar los entregables segun las necesidades,desconocido,Desarrollo de Software,2,Comunicacion / Proyecto,0.1707155401246426,0.2419493052045876
rv00156,FL0038,el precio es justo y el trabajo esta bien ejecutado totalmente recomendable el precio es alto pero completamente justificado por la especializacion que demuestra,2022-07-10,Desarrollo de Software,0,Precio / Desconocido,0.19691997144176437,-0.16418208480881286
rv00157,FL0038,la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2024-02-03,Desarrollo de Software,2,Comunicacion / Proyecto,0.1487183990904501,0.1723062356490146
rv00159,FL0038,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2022-12-25,Desarrollo de Software,0,Precio / Desconocido,0.16134364814554383,-0.08640657308137811
rv00160,FL0038,la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,2020-12-17,Desarrollo de Software,1,Calidad / Trabajo,0.22288728416249695,-0.062113045657900254
rv00161,FL0038,el precio es alto pero completamente justificado por la especializacion que demuestra para el precio que cobro esperaba un resultado de mayor nivel y mas profesional el precio cobrado es muy razonable para la calidad y trabajo entregado,2024-11-04,desconocido,0,Precio / Desconocido,0.3250984124775009,-0.24886928160558386
rv00162,FL0039,la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2024-10-20,Marketing Digital,2,Comunicacion / Proyecto,0.13485073598230216,0.18617413025360416
rv00164,FL9182,el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear,2024-06-19,Marketing Digital,0,Precio / Desconocido,0.1738489573955995,-0.10182541947215436
rv00165,FL0039,el precio esta por encima del mercado y el trabajo no justifica esa diferencia el precio negociado incluyo revisiones ilimitadas lo que lo hizo aun mas conveniente,2023-04-07,Marketing Digital,0,Precio / Desconocido,0.18003217589027765,-0.1509195189904192
rv00166,FL0040,la calidad final fue buena aunque el proceso fue mas largo de lo necesario,2024-05-09,Marketing Digital,1,Calidad / Trabajo,0.1603354113837185,-0.046073975152645
rv00167,FL0040,desconocido,2023-08-20,Marketing Digital,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv00169,FL0041,la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo la comunicacion clara y directa facilito mucho la colaboracion desde el inicio,2022-07-08,Diseño Gráfico,2,Comunicacion / Proyecto,0.231154533340488,0.3484661865720761
rv00171,FL0042,el precio es muy competitivo considerando el nivel de experiencia que demuestra el precio acordado se respeto en todo momento sin cobros adicionales inesperados buen precio aunque creo que podria encontrar nivel similar a un costo menor,2022-07-21,Soporte Administrativo Virtual,0,Precio / Desconocido,0.24555179659183582,-0.17709618371171948
rv00172,FL0043,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-05-13,Diseño Gráfico,2,Comunicacion / Proyecto,0.11421950472891228,0.16758389462898313
rv00173,FL0043,el precio fue tan competitivo que opte por asignarle dos proyectos adicionales de inmediato,2022-07-01,Diseño Gráfico,0,Precio / Desconocido,0.1129616370877669,-0.08291620701266962
rv00175,FL0044,decepcionante calidad los entregables presentaron muchos errores de forma y fondo la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo,2024-10-02,Desarrollo de Software,1,Calidad / Trabajo,0.21387746438610503,-0.08480574021470924
rv00176,FL9442,problemas de comunicacion hicieron que las instrucciones no se siguieran bien la falta de comunicacion retraso el proyecto y genero muchas confusiones,2022-09-14,Desarrollo de Software,2,Comunicacion / Proyecto,0.1994652873932706,0.2814577965071569
rv00178,FL0045,la calidad del analisis entregado fue muy solida con datos bien fundamentados la calidad fue irregular segun la etapa del proyecto en que nos encontraramos,2023-02-08,Redacción y Traducción,1,Calidad / Trabajo,0.19171092407823573,-0.036543215594706205
rv00179,FL9933,la comunicacion efectiva permitio ajustar los entregables segun las necesidades,2022-03-21,Redacción y Traducción,2,Comunicacion / Proyecto,0.10803954638269614,0.15820870662871978
rv00180,FL0045,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad final fue buena aunque el proceso fue mas largo de lo necesario,2023-08-30,Redacción y Traducción,1,Calidad / Trabajo,0.2976042514840748,-0.1028436296328632
rv00181,FL0045,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal la calidad general del proyecto fue muy buena con minimas correcciones necesarias,2024-02-03,Redacción y Traducción,1,Calidad / Trabajo,0.22570384600458193,-0.033276650311990105
rv00182,FL0045,la comunicacion fue profesional y se respetaron todos los plazos establecidos,2021-05-16,Redacción y Traducción,2,Comunicacion / Proyecto,0.12400129672635328,0.19499304694573075
rv00183,FL0045,la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2021-11-18,Redacción y Traducción,2,Comunicacion / Proyecto,0.1487183990904501,0.1723062356490146
rv00184,FL0046,el precio es muy competitivo considerando el nivel de experiencia que demuestra el precio por hora es justo y el trabajo se completo dentro del tiempo estimado el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2023-08-16,Diseño Gráfico,0,Precio / Desconocido,0.2557305373049003,-0.1598143325417354
rv00186,FL0046,el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2024-03-07,Diseño Gráfico,0,Precio / Desconocido,0.1404179239001782,-0.10156800084015992
rv00187,FL0047,la comunicacion fue profesional y se respetaron todos los plazos establecidos,2021-01-21,Marketing Digital,2,Comunicacion / Proyecto,0.12400129672635328,0.19499304694573075
rv00189,FL0047,no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto la comunicacion constante genero confianza y el proyecto se entrego a tiempo,desconocido,Marketing Digital,2,Comunicacion / Proyecto,0.23621496220921084,0.271415934400091
rv00191,FL0047,muy buen precio comparado con otros perfiles similares disponibles en la plataforma,2021-03-18,Marketing Digital,0,Precio / Desconocido,0.14484792548676184,-0.1501836819882671
rv00193,FL0047,para el precio que cobro esperaba un resultado de mayor nivel y mas profesional el precio es alto pero completamente justificado por la especializacion que demuestra el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2022-05-20,Marketing Digital,0,Precio / Desconocido,0.26309715458428595,-0.18596484805394112
rv00194,FL0048,la calidad del analisis entregado fue muy solida con datos bien fundamentados,2021-07-27,Desarrollo de Software,1,Calidad / Trabajo,0.13813139402031918,-0.05790834740705761
rv00195,FL0048,la calidad de la documentacion adjunta fue tan buena como la del trabajo principal,2022-02-09,Desarrollo de Software,1,Calidad / Trabajo,0.16396718821271622,-0.024432244923058698
rv00196,FL0048,desconocido,2021-01-14,Desarrollo de Software,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv00199,FL0048,la comunicacion fue escasa y poco clara en momentos criticos del proyecto la comunicacion fue lamentablemente nula en los primeros dias criticos del encargo la comunicacion fue deficiente y los mensajes tardaban dias en responderse,2023-04-20,Desarrollo de Software,2,Comunicacion / Proyecto,0.1815960615784691,0.3103961765108566
rv00200,FL0049,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado nunca recibi actualizaciones y la comunicacion fue casi inexistente,2022-12-28,Redacción y Traducción,2,Comunicacion / Proyecto,0.18233490536806812,0.20095512936683185
rv00201,FL0049,problemas de comunicacion hicieron que las instrucciones no se siguieran bien destaca la comunicacion clara y oportuna en cada etapa del trabajo la comunicacion fue escasa y poco clara en momentos criticos del proyecto,2022-11-09,Redacción y Traducción,2,Comunicacion / Proyecto,0.22877377773461288,0.31563099716545695
rv00203,FL0051,la calidad de los entregables fue uniforme y consistente en todo el proyecto la calidad general del proyecto fue muy buena con minimas correcciones necesarias,2021-06-14,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2559790343350119,-0.01991153585889207
rv00204,FL0051,el precio cobrado fue excesivo para el resultado obtenido no lo recomiendo,2021-03-01,Soporte Administrativo Virtual,0,Precio / Desconocido,0.16415038199511908,-0.13520022309701318
rv00205,FL0051,la calidad del resultado final fue impresionante lo recomiendo ampliamente muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,desconocido,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.21341092921878965,-0.0926670190337763
rv00206,FL0052,mejorar la comunicacion es clave para que los proximos proyectos salgan bien,2024-01-09,Desarrollo de Software,2,Comunicacion / Proyecto,0.11694018241585633,0.1683050792115083
rv00207,FL0052,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad del trabajo entregado supero completamente mis expectativas iniciales excelente calidad en la presentacion y el nivel de detalle fue excepcional,2023-07-23,Desarrollo de Software,1,Calidad / Trabajo,0.30892131333272344,-0.13996215333109302
rv00208,FL0053,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad considerando el precio cobrado el resultado fue una excelente inversion a largo plazo,2021-03-31,Marketing Digital,0,Precio / Desconocido,0.2917511000150004,-0.21285850445478607
